Date,Bill Number,Item Description,Time,Quantity,Rate,Tax,Discount,Total,Category
2023-10-20,B25808,Sandwich,14:22:34,3,8.0,1.92,1.2,24.72,Food
2023-10-20,B25809,Tea,02:36:46,1,5.0,0.4,0.5,4.9,Beverage
2023-10-20,B25810,Tea,08:59:26,2,3.5,0.56,0.7,6.86,Beverage
2023-10-20,B25811,Sandwich,13:14:27,3,5.0,1.2,1.5,14.7,Food
2023-10-20,B25812,Sandwich,09:34:08,2,4.0,0.64,0.0,8.64,Food
2023-10-20,B25813,Coffee,09:57:01,3,7.0,1.68,0.0,22.68,Beverage
2023-10-20,B25814,Salad,19:27:03,3,4.5,1.08,1.35,13.23,Food
2023-10-20,B25815,Salad,20:00:53,2,3.0,0.48,0.3,6.18,Food
2023-10-20,B25816,Tea,11:49:25,3,4.5,1.08,0.68,13.9,Beverage
2023-10-20,B25817,Tea,02:16:28,1,6.0,0.48,0.3,6.18,Beverage
2023-10-21,B25818,Pastry,15:39:08,2,7.0,1.12,0.0,15.12,Food
2023-10-21,B25819,Coffee,23:41:27,1,7.0,0.56,0.7,6.86,Beverage
2023-10-21,B25820,Salad,07:39:39,3,3.0,0.72,0.0,9.72,Food
2023-10-21,B25821,Sandwich,23:02:34,3,3.0,0.72,0.9,8.82,Food
2023-10-21,B25822,Tea,14:56:44,1,3.5,0.28,0.0,3.78,Beverage
2023-10-21,B25823,Pastry,23:23:21,1,7.0,0.56,0.35,7.21,Food
2023-10-21,B25824,Pastry,15:14:31,1,6.0,0.48,0.3,6.18,Food
2023-10-21,B25825,Salad,01:29:29,2,4.0,0.64,0.8,7.84,Food
2023-10-21,B25826,Tea,02:49:03,1,7.0,0.56,0.0,7.56,Beverage
2023-10-21,B25827,Sandwich,12:46:23,1,4.0,0.32,0.2,4.12,Food
2023-10-21,B25828,Sandwich,07:56:40,3,3.5,0.84,1.05,10.29,Food
2023-10-21,B25829,Salad,04:47:42,3,8.0,1.92,2.4,23.52,Food
2023-10-21,B25830,Pastry,14:15:04,3,3.5,0.84,0.0,11.34,Food
2023-10-21,B25831,Tea,23:21:51,1,6.0,0.48,0.0,6.48,Beverage
2023-10-21,B25832,Coffee,15:41:31,2,2.5,0.4,0.5,4.9,Beverage
2023-10-21,B25833,Coffee,22:30:04,2,3.5,0.56,0.35,7.21,Beverage
2023-10-21,B25834,Pastry,00:12:08,2,4.5,0.72,0.0,9.72,Food
2023-10-21,B25835,Pastry,01:45:13,3,8.0,1.92,0.0,25.92,Food
2023-10-21,B25836,Salad,06:42:20,3,7.0,1.68,2.1,20.58,Food
2023-10-21,B25837,Sandwich,16:21:59,1,4.0,0.32,0.2,4.12,Food
2023-10-21,B25838,Pastry,00:49:09,1,5.0,0.4,0.5,4.9,Food
2023-10-21,B25839,Coffee,06:55:17,1,3.5,0.28,0.18,3.6,Beverage
2023-10-21,B25840,Sandwich,15:25:38,1,8.0,0.64,0.4,8.24,Food
2023-10-21,B25841,Sandwich,22:00:50,3,4.5,1.08,0.68,13.9,Food
2023-10-21,B25842,Sandwich,15:00:46,1,8.0,0.64,0.4,8.24,Food
2023-10-21,B25843,Sandwich,19:54:12,2,4.5,0.72,0.45,9.27,Food
2023-10-21,B25844,Salad,17:21:08,3,2.5,0.6,0.38,7.72,Food
2023-10-21,B25845,Salad,09:16:53,1,5.0,0.4,0.0,5.4,Food
2023-10-21,B25846,Sandwich,23:54:07,2,2.5,0.4,0.0,5.4,Food
2023-10-21,B25847,Pastry,01:29:14,2,3.5,0.56,0.35,7.21,Food
2023-10-21,B25848,Salad,16:57:49,3,4.0,0.96,0.0,12.96,Food
2023-10-21,B25849,Salad,04:16:00,3,4.0,0.96,0.0,12.96,Food
2023-10-21,B25850,Salad,06:59:05,2,8.0,1.28,0.8,16.48,Food
2023-10-21,B25851,Coffee,23:37:13,1,3.5,0.28,0.18,3.6,Beverage
2023-10-21,B25852,Tea,07:26:20,1,4.5,0.36,0.45,4.41,Beverage
2023-10-21,B25853,Coffee,02:19:56,1,3.0,0.24,0.0,3.24,Beverage
2023-10-21,B25854,Salad,13:44:18,2,2.5,0.4,0.25,5.15,Food
2023-10-21,B25855,Pastry,18:23:35,1,3.5,0.28,0.35,3.43,Food
2023-10-21,B25856,Pastry,00:04:42,2,6.0,0.96,1.2,11.76,Food
2023-10-21,B25857,Coffee,06:40:17,3,7.0,1.68,0.0,22.68,Beverage
2023-10-21,B25858,Tea,22:00:04,3,6.0,1.44,1.8,17.64,Beverage
2023-10-21,B25859,Coffee,08:18:33,3,3.5,0.84,0.0,11.34,Beverage
2023-10-21,B25860,Salad,06:05:33,2,5.0,0.8,0.0,10.8,Food
2023-10-21,B25861,Salad,08:59:46,2,8.0,1.28,1.6,15.68,Food
2023-10-21,B25862,Salad,09:28:49,1,4.5,0.36,0.45,4.41,Food
2023-10-21,B25863,Pastry,19:05:45,3,5.0,1.2,1.5,14.7,Food
2023-10-21,B25864,Salad,12:35:44,1,3.0,0.24,0.15,3.09,Food
2023-10-21,B25865,Salad,19:29:20,1,3.0,0.24,0.3,2.94,Food
2023-10-21,B25866,Sandwich,02:52:27,3,3.5,0.84,1.05,10.29,Food
2023-10-21,B25867,Sandwich,19:35:42,3,7.0,1.68,2.1,20.58,Food
2023-10-21,B25868,Tea,23:38:28,3,4.0,0.96,0.0,12.96,Beverage
2023-10-21,B25869,Sandwich,13:02:36,1,3.5,0.28,0.0,3.78,Food
2023-10-21,B25870,Tea,02:26:06,2,4.5,0.72,0.45,9.27,Beverage
2023-10-21,B25871,Salad,14:38:45,1,8.0,0.64,0.0,8.64,Food
2023-10-21,B25872,Pastry,06:28:33,1,3.5,0.28,0.18,3.6,Food
2023-10-21,B25873,Sandwich,11:00:00,1,7.0,0.56,0.0,7.56,Food
2023-10-21,B25874,Pastry,13:59:05,3,4.5,1.08,0.68,13.9,Food
2023-10-21,B25875,Coffee,13:34:14,1,5.0,0.4,0.0,5.4,Beverage
2023-10-21,B25876,Salad,05:45:33,3,4.5,1.08,1.35,13.23,Food
2023-10-21,B25877,Salad,23:37:59,3,2.5,0.6,0.38,7.72,Food
2023-10-21,B25878,Tea,05:13:40,3,3.0,0.72,0.0,9.72,Beverage
2023-10-21,B25879,Tea,18:09:19,2,3.0,0.48,0.3,6.18,Beverage
2023-10-21,B25880,Sandwich,08:58:23,2,4.0,0.64,0.0,8.64,Food
2023-10-21,B25881,Tea,11:01:59,1,3.0,0.24,0.15,3.09,Beverage
2023-10-21,B25882,Salad,00:54:42,3,8.0,1.92,2.4,23.52,Food
2023-10-21,B25883,Salad,07:05:58,2,3.5,0.56,0.35,7.21,Food
2023-10-21,B25884,Coffee,13:46:03,3,2.5,0.6,0.38,7.72,Beverage
2023-10-21,B25885,Tea,11:36:32,2,8.0,1.28,1.6,15.68,Beverage
2023-10-21,B25886,Coffee,18:50:47,3,2.5,0.6,0.38,7.72,Beverage
2023-10-21,B25887,Coffee,18:20:41,3,8.0,1.92,1.2,24.72,Beverage
2023-10-21,B25888,Tea,00:39:22,2,8.0,1.28,1.6,15.68,Beverage
2023-10-21,B25889,Coffee,20:06:17,1,3.0,0.24,0.15,3.09,Beverage
2023-10-21,B25890,Pastry,18:31:51,2,8.0,1.28,0.8,16.48,Food
2023-10-21,B25891,Coffee,14:14:03,3,5.0,1.2,0.0,16.2,Beverage
2023-10-21,B25892,Sandwich,10:00:38,2,3.5,0.56,0.7,6.86,Food
2023-10-21,B25893,Sandwich,09:33:57,1,4.0,0.32,0.2,4.12,Food
2023-10-21,B25894,Tea,19:12:59,3,2.5,0.6,0.38,7.72,Beverage
2023-10-21,B25895,Tea,22:48:26,1,3.0,0.24,0.0,3.24,Beverage
2023-10-21,B25896,Sandwich,09:51:00,1,2.5,0.2,0.12,2.58,Food
2023-10-21,B25897,Sandwich,01:41:29,1,7.0,0.56,0.7,6.86,Food
2023-10-21,B25898,Pastry,22:44:23,1,2.5,0.2,0.0,2.7,Food
2023-10-21,B25899,Tea,01:10:16,1,2.5,0.2,0.25,2.45,Beverage
2023-10-21,B25900,Pastry,01:39:21,1,4.0,0.32,0.4,3.92,Food
2023-10-21,B25901,Coffee,11:05:47,3,2.5,0.6,0.0,8.1,Beverage
2023-10-21,B25902,Pastry,16:44:15,1,7.0,0.56,0.7,6.86,Food
2023-10-21,B25903,Salad,04:08:25,1,2.5,0.2,0.0,2.7,Food
2023-10-22,B25904,Tea,10:45:06,1,3.5,0.28,0.18,3.6,Beverage
2023-10-22,B25905,Salad,20:52:50,2,6.0,0.96,0.0,12.96,Food
2023-10-22,B25906,Salad,01:19:58,2,3.0,0.48,0.0,6.48,Food
2023-10-22,B25907,Pastry,00:58:47,1,7.0,0.56,0.0,7.56,Food
2023-10-22,B25908,Sandwich,03:49:20,1,5.0,0.4,0.0,5.4,Food
2023-10-22,B25909,Pastry,09:04:52,3,4.0,0.96,1.2,11.76,Food
2023-10-22,B25910,Coffee,21:50:11,1,4.5,0.36,0.0,4.86,Beverage
2023-10-22,B25911,Coffee,14:02:28,3,3.5,0.84,0.0,11.34,Beverage
2023-10-22,B25912,Coffee,22:08:39,2,4.5,0.72,0.9,8.82,Beverage
2023-10-22,B25913,Tea,05:27:44,2,8.0,1.28,0.0,17.28,Beverage
2023-10-22,B25914,Coffee,11:14:25,2,6.0,0.96,1.2,11.76,Beverage
2023-10-22,B25915,Coffee,01:17:35,1,4.0,0.32,0.4,3.92,Beverage
2023-10-22,B25916,Salad,17:16:23,1,2.5,0.2,0.0,2.7,Food
2023-10-22,B25917,Pastry,05:06:17,1,6.0,0.48,0.6,5.88,Food
2023-10-22,B25918,Coffee,12:48:18,1,3.0,0.24,0.0,3.24,Beverage
2023-10-22,B25919,Sandwich,22:31:39,1,2.5,0.2,0.12,2.58,Food
2023-10-22,B25920,Salad,10:03:22,1,7.0,0.56,0.35,7.21,Food
2023-10-22,B25921,Sandwich,12:05:20,1,8.0,0.64,0.0,8.64,Food
2023-10-22,B25922,Pastry,01:20:41,1,5.0,0.4,0.25,5.15,Food
2023-10-22,B25923,Coffee,07:26:41,2,4.0,0.64,0.8,7.84,Beverage
2023-10-22,B25924,Tea,00:40:40,2,4.0,0.64,0.0,8.64,Beverage
2023-10-22,B25925,Pastry,19:13:09,2,6.0,0.96,1.2,11.76,Food
2023-10-22,B25926,Pastry,13:38:33,2,3.0,0.48,0.0,6.48,Food
2023-10-22,B25927,Salad,23:22:25,3,3.5,0.84,1.05,10.29,Food
2023-10-22,B25928,Tea,02:16:22,3,4.5,1.08,1.35,13.23,Beverage
2023-10-22,B25929,Coffee,00:42:11,2,3.0,0.48,0.6,5.88,Beverage
2023-10-22,B25930,Coffee,15:12:32,1,6.0,0.48,0.0,6.48,Beverage
2023-10-22,B25931,Coffee,09:19:52,2,4.0,0.64,0.4,8.24,Beverage
2023-10-22,B25932,Coffee,06:27:12,2,2.5,0.4,0.25,5.15,Beverage
2023-10-22,B25933,Pastry,06:03:13,2,8.0,1.28,0.8,16.48,Food
2023-10-22,B25934,Salad,18:25:07,3,5.0,1.2,1.5,14.7,Food
2023-10-22,B25935,Sandwich,17:47:34,1,7.0,0.56,0.0,7.56,Food
2023-10-22,B25936,Tea,02:59:50,3,2.5,0.6,0.0,8.1,Beverage
2023-10-22,B25937,Salad,06:15:20,1,4.0,0.32,0.0,4.32,Food
2023-10-22,B25938,Pastry,22:51:20,2,7.0,1.12,0.7,14.42,Food
2023-10-22,B25939,Salad,23:35:39,3,3.5,0.84,0.0,11.34,Food
2023-10-22,B25940,Salad,02:39:27,1,3.0,0.24,0.15,3.09,Food
2023-10-22,B25941,Pastry,08:35:03,2,6.0,0.96,0.6,12.36,Food
2023-10-22,B25942,Coffee,09:53:22,1,4.0,0.32,0.2,4.12,Beverage
2023-10-22,B25943,Salad,17:16:51,1,3.0,0.24,0.0,3.24,Food
2023-10-22,B25944,Salad,07:05:49,1,8.0,0.64,0.4,8.24,Food
2023-10-22,B25945,Sandwich,08:50:55,2,6.0,0.96,0.0,12.96,Food
2023-10-22,B25946,Sandwich,16:04:37,2,2.5,0.4,0.25,5.15,Food
2023-10-22,B25947,Pastry,06:33:37,1,3.0,0.24,0.3,2.94,Food
2023-10-22,B25948,Salad,20:24:16,1,4.5,0.36,0.45,4.41,Food
2023-10-22,B25949,Sandwich,14:36:58,1,3.5,0.28,0.35,3.43,Food
2023-10-22,B25950,Sandwich,22:03:34,1,6.0,0.48,0.3,6.18,Food
2023-10-22,B25951,Tea,17:21:34,1,5.0,0.4,0.0,5.4,Beverage
2023-10-22,B25952,Tea,08:40:09,3,3.0,0.72,0.45,9.27,Beverage
2023-10-22,B25953,Tea,10:53:37,3,3.0,0.72,0.9,8.82,Beverage
2023-10-22,B25954,Salad,14:00:41,2,3.0,0.48,0.3,6.18,Food
2023-10-22,B25955,Coffee,09:50:32,1,3.5,0.28,0.18,3.6,Beverage
2023-10-22,B25956,Coffee,09:38:42,3,2.5,0.6,0.38,7.72,Beverage
2023-10-22,B25957,Sandwich,19:44:13,1,4.5,0.36,0.0,4.86,Food
2023-10-22,B25958,Coffee,09:10:31,2,7.0,1.12,1.4,13.72,Beverage
2023-10-22,B25959,Tea,03:56:01,2,5.0,0.8,0.0,10.8,Beverage
2023-10-22,B25960,Tea,03:07:27,2,8.0,1.28,1.6,15.68,Beverage
2023-10-22,B25961,Coffee,03:26:39,3,6.0,1.44,0.0,19.44,Beverage
2023-10-22,B25962,Salad,10:08:13,2,3.5,0.56,0.7,6.86,Food
2023-10-22,B25963,Pastry,11:03:11,1,3.5,0.28,0.18,3.6,Food
2023-10-22,B25964,Pastry,05:13:45,3,6.0,1.44,0.0,19.44,Food
2023-10-22,B25965,Salad,11:55:59,2,3.0,0.48,0.3,6.18,Food
2023-10-22,B25966,Pastry,19:25:17,1,4.5,0.36,0.0,4.86,Food
2023-10-22,B25967,Tea,19:16:47,3,4.0,0.96,0.0,12.96,Beverage
2023-10-22,B25968,Coffee,05:06:22,2,5.0,0.8,0.5,10.3,Beverage
2023-10-22,B25969,Tea,01:41:52,1,5.0,0.4,0.0,5.4,Beverage
2023-10-22,B25970,Pastry,01:57:40,2,4.5,0.72,0.9,8.82,Food
2023-10-22,B25971,Tea,11:42:43,2,4.0,0.64,0.8,7.84,Beverage
2023-10-22,B25972,Salad,18:08:49,3,6.0,1.44,1.8,17.64,Food
2023-10-22,B25973,Pastry,13:18:52,2,4.5,0.72,0.0,9.72,Food
2023-10-22,B25974,Tea,13:11:44,2,3.0,0.48,0.0,6.48,Beverage
2023-10-22,B25975,Salad,02:50:51,1,2.5,0.2,0.12,2.58,Food
2023-10-22,B25976,Pastry,00:53:10,3,5.0,1.2,0.0,16.2,Food
2023-10-22,B25977,Sandwich,20:27:49,3,2.5,0.6,0.75,7.35,Food
2023-10-22,B25978,Coffee,16:36:32,3,2.5,0.6,0.0,8.1,Beverage
2023-10-22,B25979,Salad,11:26:06,3,2.5,0.6,0.0,8.1,Food
2023-10-22,B25980,Pastry,16:44:49,2,8.0,1.28,1.6,15.68,Food
2023-10-22,B25981,Coffee,18:51:20,1,6.0,0.48,0.3,6.18,Beverage
2023-10-22,B25982,Sandwich,06:02:23,2,7.0,1.12,0.0,15.12,Food
2023-10-22,B25983,Tea,18:00:06,2,2.5,0.4,0.5,4.9,Beverage
2023-10-22,B25984,Coffee,08:13:32,1,5.0,0.4,0.5,4.9,Beverage
2023-10-22,B25985,Tea,18:08:11,1,4.5,0.36,0.0,4.86,Beverage
2023-10-22,B25986,Tea,10:02:22,2,7.0,1.12,0.7,14.42,Beverage
2023-10-22,B25987,Coffee,17:41:36,3,7.0,1.68,0.0,22.68,Beverage
2023-10-22,B25988,Coffee,20:18:34,3,4.0,0.96,0.6,12.36,Beverage
2023-10-22,B25989,Sandwich,02:54:56,2,5.0,0.8,1.0,9.8,Food
2023-10-22,B25990,Salad,04:07:40,3,3.5,0.84,0.0,11.34,Food
2023-10-22,B25991,Sandwich,20:52:38,3,2.5,0.6,0.75,7.35,Food
2023-10-22,B25992,Sandwich,21:48:42,1,5.0,0.4,0.5,4.9,Food
2023-10-22,B25993,Pastry,05:05:48,3,7.0,1.68,0.0,22.68,Food
2023-10-22,B25994,Coffee,12:48:48,1,2.5,0.2,0.0,2.7,Beverage
2023-10-22,B25995,Tea,17:52:20,2,5.0,0.8,0.0,10.8,Beverage
2023-10-22,B25996,Pastry,06:39:42,1,5.0,0.4,0.5,4.9,Food
2023-10-22,B25997,Salad,12:30:38,2,8.0,1.28,0.8,16.48,Food
2023-10-22,B25998,Sandwich,01:11:27,2,5.0,0.8,0.0,10.8,Food
2023-10-22,B25999,Salad,17:02:13,1,2.5,0.2,0.12,2.58,Food
2023-10-22,B26000,Tea,23:39:41,3,3.5,0.84,0.0,11.34,Beverage
2023-10-22,B26001,Sandwich,14:16:25,3,3.0,0.72,0.9,8.82,Food
2023-10-22,B26002,Coffee,07:19:28,3,5.0,1.2,0.75,15.45,Beverage
2023-10-22,B26003,Tea,20:52:05,2,4.0,0.64,0.4,8.24,Beverage
2023-10-22,B26004,Salad,13:18:56,1,4.0,0.32,0.0,4.32,Food
2023-10-22,B26005,Salad,00:25:26,3,3.0,0.72,0.9,8.82,Food
2023-10-22,B26006,Pastry,04:29:16,2,8.0,1.28,1.6,15.68,Food
2023-10-22,B26007,Pastry,05:22:34,3,5.0,1.2,0.75,15.45,Food
2023-10-22,B26008,Salad,19:36:47,3,4.5,1.08,0.68,13.9,Food
2023-10-22,B26009,Tea,20:28:58,3,6.0,1.44,0.9,18.54,Beverage
2023-10-22,B26010,Tea,03:47:46,1,3.5,0.28,0.0,3.78,Beverage
2023-10-22,B26011,Pastry,17:21:43,1,2.5,0.2,0.25,2.45,Food
2023-10-23,B26012,Sandwich,07:37:31,3,7.0,1.68,0.0,22.68,Food
2023-10-23,B26013,Pastry,13:57:46,3,7.0,1.68,2.1,20.58,Food
2023-10-23,B26014,Tea,05:08:50,1,7.0,0.56,0.35,7.21,Beverage
2023-10-23,B26015,Sandwich,17:25:24,1,6.0,0.48,0.0,6.48,Food
2023-10-23,B26016,Tea,12:31:11,2,2.5,0.4,0.25,5.15,Beverage
2023-10-23,B26017,Salad,23:27:53,3,4.0,0.96,1.2,11.76,Food
2023-10-23,B26018,Tea,23:28:54,3,7.0,1.68,1.05,21.63,Beverage
2023-10-23,B26019,Tea,16:40:55,1,8.0,0.64,0.0,8.64,Beverage
2023-10-23,B26020,Salad,14:14:33,1,8.0,0.64,0.0,8.64,Food
2023-10-23,B26021,Coffee,07:02:01,3,4.5,1.08,0.0,14.58,Beverage
2023-10-23,B26022,Coffee,08:23:14,1,3.5,0.28,0.35,3.43,Beverage
2023-10-23,B26023,Salad,09:06:11,1,4.5,0.36,0.0,4.86,Food
2023-10-23,B26024,Sandwich,21:42:50,1,4.0,0.32,0.2,4.12,Food
2023-10-23,B26025,Salad,22:54:12,1,6.0,0.48,0.0,6.48,Food
2023-10-23,B26026,Salad,03:37:21,1,7.0,0.56,0.0,7.56,Food
2023-10-23,B26027,Sandwich,20:12:26,1,3.0,0.24,0.15,3.09,Food
2023-10-23,B26028,Tea,21:22:57,1,8.0,0.64,0.0,8.64,Beverage
2023-10-23,B26029,Tea,20:20:23,1,6.0,0.48,0.6,5.88,Beverage
2023-10-23,B26030,Pastry,13:56:42,2,8.0,1.28,0.0,17.28,Food
2023-10-23,B26031,Tea,22:14:09,3,5.0,1.2,0.75,15.45,Beverage
2023-10-23,B26032,Salad,12:48:25,3,7.0,1.68,0.0,22.68,Food
2023-10-23,B26033,Tea,09:53:45,3,8.0,1.92,1.2,24.72,Beverage
2023-10-23,B26034,Coffee,02:27:50,2,4.0,0.64,0.4,8.24,Beverage
2023-10-23,B26035,Tea,16:09:31,1,2.5,0.2,0.0,2.7,Beverage
2023-10-23,B26036,Tea,03:26:55,2,4.0,0.64,0.0,8.64,Beverage
2023-10-23,B26037,Sandwich,16:37:25,3,4.0,0.96,0.0,12.96,Food
2023-10-23,B26038,Salad,01:59:03,2,5.0,0.8,0.0,10.8,Food
2023-10-23,B26039,Coffee,09:01:23,3,6.0,1.44,0.0,19.44,Beverage
2023-10-23,B26040,Coffee,04:00:02,2,7.0,1.12,1.4,13.72,Beverage
2023-10-23,B26041,Salad,18:16:35,3,3.0,0.72,0.9,8.82,Food
2023-10-23,B26042,Coffee,00:16:25,2,8.0,1.28,1.6,15.68,Beverage
2023-10-23,B26043,Pastry,05:46:37,3,3.5,0.84,0.0,11.34,Food
2023-10-23,B26044,Salad,22:28:17,2,4.5,0.72,0.45,9.27,Food
2023-10-23,B26045,Tea,14:15:34,3,3.0,0.72,0.9,8.82,Beverage
2023-10-23,B26046,Coffee,10:53:27,1,8.0,0.64,0.4,8.24,Beverage
2023-10-23,B26047,Sandwich,20:58:06,2,4.0,0.64,0.0,8.64,Food
2023-10-23,B26048,Pastry,22:55:59,2,6.0,0.96,1.2,11.76,Food
2023-10-23,B26049,Tea,23:45:39,2,6.0,0.96,0.6,12.36,Beverage
2023-10-23,B26050,Tea,21:29:35,2,7.0,1.12,0.0,15.12,Beverage
2023-10-23,B26051,Salad,01:47:08,3,5.0,1.2,0.75,15.45,Food
2023-10-23,B26052,Salad,12:35:22,2,2.5,0.4,0.25,5.15,Food
2023-10-23,B26053,Sandwich,07:22:33,1,4.5,0.36,0.45,4.41,Food
2023-10-23,B26054,Coffee,08:48:28,3,3.5,0.84,0.52,10.82,Beverage
2023-10-23,B26055,Coffee,05:20:56,2,6.0,0.96,0.0,12.96,Beverage
2023-10-23,B26056,Tea,09:19:23,2,6.0,0.96,0.0,12.96,Beverage
2023-10-23,B26057,Salad,06:26:35,2,6.0,0.96,0.6,12.36,Food
2023-10-23,B26058,Salad,07:35:24,2,4.5,0.72,0.0,9.72,Food
2023-10-23,B26059,Coffee,15:21:11,2,2.5,0.4,0.0,5.4,Beverage
2023-10-23,B26060,Sandwich,06:08:41,1,3.5,0.28,0.35,3.43,Food
2023-10-23,B26061,Salad,19:55:01,2,5.0,0.8,1.0,9.8,Food
2023-10-23,B26062,Pastry,18:32:42,2,7.0,1.12,0.0,15.12,Food
2023-10-23,B26063,Pastry,11:17:41,1,7.0,0.56,0.35,7.21,Food
2023-10-23,B26064,Sandwich,03:23:32,3,7.0,1.68,2.1,20.58,Food
2023-10-23,B26065,Pastry,23:31:57,1,6.0,0.48,0.0,6.48,Food
2023-10-23,B26066,Tea,07:21:57,1,7.0,0.56,0.0,7.56,Beverage
2023-10-23,B26067,Sandwich,04:14:53,2,4.0,0.64,0.0,8.64,Food
2023-10-23,B26068,Sandwich,14:23:51,3,5.0,1.2,0.0,16.2,Food
2023-10-23,B26069,Pastry,02:16:36,3,5.0,1.2,0.0,16.2,Food
2023-10-23,B26070,Pastry,11:52:00,3,5.0,1.2,1.5,14.7,Food
2023-10-23,B26071,Salad,00:28:40,3,3.0,0.72,0.9,8.82,Food
2023-10-23,B26072,Pastry,10:44:38,1,3.0,0.24,0.15,3.09,Food
2023-10-23,B26073,Tea,04:13:58,2,4.0,0.64,0.4,8.24,Beverage
2023-10-23,B26074,Coffee,13:03:02,2,3.5,0.56,0.7,6.86,Beverage
2023-10-23,B26075,Sandwich,14:26:07,1,3.0,0.24,0.15,3.09,Food
2023-10-23,B26076,Salad,10:50:10,3,4.5,1.08,1.35,13.23,Food
2023-10-23,B26077,Pastry,21:16:48,2,3.5,0.56,0.0,7.56,Food
2023-10-23,B26078,Salad,15:00:30,1,4.5,0.36,0.45,4.41,Food
2023-10-23,B26079,Coffee,22:48:49,2,7.0,1.12,0.7,14.42,Beverage
2023-10-23,B26080,Pastry,09:07:48,3,3.5,0.84,0.0,11.34,Food
2023-10-23,B26081,Sandwich,19:04:21,1,8.0,0.64,0.0,8.64,Food
2023-10-23,B26082,Coffee,04:14:19,1,6.0,0.48,0.6,5.88,Beverage
2023-10-23,B26083,Sandwich,19:09:21,1,3.0,0.24,0.0,3.24,Food
2023-10-23,B26084,Salad,11:18:40,1,4.0,0.32,0.4,3.92,Food
2023-10-23,B26085,Pastry,15:44:24,2,2.5,0.4,0.25,5.15,Food
2023-10-23,B26086,Coffee,02:49:12,1,6.0,0.48,0.0,6.48,Beverage
2023-10-23,B26087,Tea,15:36:30,2,7.0,1.12,0.0,15.12,Beverage
2023-10-23,B26088,Sandwich,03:29:04,3,7.0,1.68,1.05,21.63,Food
2023-10-23,B26089,Tea,13:12:07,2,6.0,0.96,1.2,11.76,Beverage
2023-10-23,B26090,Salad,06:06:03,1,7.0,0.56,0.0,7.56,Food
2023-10-23,B26091,Sandwich,03:02:27,3,6.0,1.44,0.0,19.44,Food
2023-10-23,B26092,Pastry,20:34:26,1,3.0,0.24,0.3,2.94,Food
2023-10-23,B26093,Sandwich,20:53:30,3,2.5,0.6,0.75,7.35,Food
2023-10-23,B26094,Coffee,05:59:22,1,3.5,0.28,0.18,3.6,Beverage
2023-10-23,B26095,Sandwich,22:45:33,1,4.5,0.36,0.0,4.86,Food
2023-10-23,B26096,Salad,05:48:55,1,8.0,0.64,0.0,8.64,Food
2023-10-23,B26097,Pastry,14:41:29,2,7.0,1.12,0.7,14.42,Food
2023-10-23,B26098,Salad,17:09:29,1,5.0,0.4,0.5,4.9,Food
2023-10-23,B26099,Coffee,20:11:21,2,6.0,0.96,0.0,12.96,Beverage
2023-10-23,B26100,Pastry,22:42:02,3,4.5,1.08,1.35,13.23,Food
2023-10-23,B26101,Coffee,23:40:18,1,6.0,0.48,0.6,5.88,Beverage
2023-10-23,B26102,Salad,21:02:26,2,2.5,0.4,0.0,5.4,Food
2023-10-23,B26103,Pastry,17:42:04,3,2.5,0.6,0.75,7.35,Food
2023-10-23,B26104,Pastry,12:07:00,1,4.5,0.36,0.0,4.86,Food
2023-10-23,B26105,Coffee,03:26:11,3,3.5,0.84,1.05,10.29,Beverage
2023-10-24,B26106,Sandwich,07:07:39,2,8.0,1.28,0.0,17.28,Food
2023-10-24,B26107,Pastry,19:05:56,2,8.0,1.28,0.8,16.48,Food
2023-10-24,B26108,Salad,11:45:47,1,3.0,0.24,0.3,2.94,Food
2023-10-24,B26109,Tea,09:25:15,1,4.5,0.36,0.0,4.86,Beverage
2023-10-24,B26110,Sandwich,18:49:34,1,4.0,0.32,0.0,4.32,Food
2023-10-24,B26111,Coffee,10:21:41,3,5.0,1.2,1.5,14.7,Beverage
2023-10-24,B26112,Coffee,19:16:10,3,3.5,0.84,0.52,10.82,Beverage
2023-10-24,B26113,Tea,23:18:08,2,3.5,0.56,0.0,7.56,Beverage
2023-10-24,B26114,Pastry,09:37:40,2,4.5,0.72,0.9,8.82,Food
2023-10-24,B26115,Coffee,17:39:37,1,2.5,0.2,0.12,2.58,Beverage
2023-10-24,B26116,Tea,01:07:18,1,8.0,0.64,0.4,8.24,Beverage
2023-10-24,B26117,Tea,06:54:54,2,5.0,0.8,0.5,10.3,Beverage
2023-10-24,B26118,Pastry,06:00:15,2,4.0,0.64,0.0,8.64,Food
2023-10-24,B26119,Sandwich,05:04:42,3,3.0,0.72,0.45,9.27,Food
2023-10-24,B26120,Tea,16:52:52,1,2.5,0.2,0.25,2.45,Beverage
2023-10-24,B26121,Salad,08:17:25,2,3.0,0.48,0.6,5.88,Food
2023-10-24,B26122,Sandwich,18:48:42,1,2.5,0.2,0.25,2.45,Food
2023-10-24,B26123,Coffee,00:18:38,2,2.5,0.4,0.5,4.9,Beverage
2023-10-24,B26124,Pastry,11:53:42,1,6.0,0.48,0.6,5.88,Food
2023-10-24,B26125,Salad,06:27:57,2,7.0,1.12,1.4,13.72,Food
2023-10-24,B26126,Coffee,14:28:43,3,3.0,0.72,0.0,9.72,Beverage
2023-10-24,B26127,Salad,17:32:22,3,3.0,0.72,0.45,9.27,Food
